2026/7/2 1:13:50 -> COM16 连接意外断开，正在尝试自动重连...
2026/7/2 1:13:52 -> 正在尝试重新连接 [第 1 次]  连接成功
« 4634,0
531558,2072
531589,2070
531620,2045
531651,2086
531682,2100
531713,2111
531744,2179
531775,2173
531806,2277
531837,2139
531868,2272
531899,2228
531930,2301
531961,2241
531992,2198
532023,2202
532054,2241
532085,2394
532116,2296
532147,2432
532178,2292
532209,2436
532240,2339
532271,2438
532302,2343
532333,2347
532364,2480
532395,2372
532426,2429
532457,2323
532488,2486
532519,2358
532550,2484
532581,2345
532612,2502
532643,2392
532674,2434
532705,2438
532736,2367
532767,2532
532798,2386
532829,2532
532860,2351
532891,2580
532922,2391
532953,2531
532984,2389
533015,2437
533046,2513
533077,2386
533108,2536
533139,2434
533170,2576
533201,2433
533232,2578
533263,2427
533294,2543
533325,2484
533356,2432
533387,2566
533418,2444
533449,2589
533480,2434
533511,2579
533542,2435
533573,2555
533604,2439
533635,2515
533666,2532
533697,2439
533728,2578
533759,2455
533790,2610
533821,2481
533852,2626
533883,2483
533914,2610
533945,2485
533976,2577
534007,2594
534038,2439
534069,2601
534100,2481
534131,2626
534162,2470
534193,2614
534224,2484
534255,2626
534286,2557
534317,2559
534348,2630
534379,2482
534410,2642
534441,2528
534472,2650
534503,2485
534534,2626
534565,2504
534596,2673
534627,2614
534658,2507
534689,2648
534720,2527
534751,2672
534782,2531
534813,2658
534844,2528
534875,2646
534906,2511
534937,2690
534968,2675
534999,2479
535030,2636
535061,2529
535092,2673
535123,2554
535154,2650
535185,2530
535216,2673
535247,2531
535278,2669
535309,2628
535340,2527
535371,2675
535402,2586
535433,2721
535464,2624
535495,2721
535526,2587
535557,2676
535588,2533
535619,2681
535650,2797
535681,3126
535712,3299
535743,3299
535774,3299
535805,3299
535836,3299
535867,3299
535898,3269
535929,3181
535960,3077
535991,3024
536022,3015
536053,2838
536084,2952
536115,2826
536146,2915
536177,2902
536208,2875
536239,2873
536270,2826
536301,2838
536332,2692
536363,2821
536394,2711
536425,2784
536456,2670
536487,2787
536518,2734
536549,2771
536580,2752
536611,2613
536642,2744
536673,2611
536704,2730
536735,2589
536766,2721
536797,2600
536828,2718
536859,2683
536890,2673
536921,2705
536952,2574
536983,2720
537014,2582
537045,2718
537076,2565
537107,2710
537138,2585
537169,2706
537200,2606
537231,2668
537262,2698
537293,2568
537324,2691
537355,2547
537386,2697
537417,2580
537448,2689
537479,2544
537510,2685
537541,2657
537572,2649
537603,2685
537634,2552
537665,2703
537696,2587
537727,2703
537758,2558
537789,2696
537820,2574
537851,2704
537882,2661
537913,2588
537944,2685
537975,2553
538006,2680
538037,2544
538068,2685
538099,2556
538130,2664
538161,2544
538192,2685
538223,2687
538254,2569
538285,2685
538316,2546
538347,2686
538378,2561
538409,2695
538440,2554
538471,2684
538502,2604
538533,2701
538564,2693
538595,2539
538626,2685
538657,2555
538688,2712
538719,2536
538750,2683
538781,2552
538812,2688
538843,2603
538874,2634
538905,2683
538936,2549
538967,2675
538998,2547
539029,2684
539060,2549
539091,2699
539122,2569
539153,2685
539184,2641
539215,2614
539246,2692
539277,2558
539308,2685
539339,2553
539370,2699
539401,2579
539432,2693
539463,2546
539494,2690
539525,2703
539556,2615
539587,2718
539618,2591
539649,2712
539680,2591
539711,2725
539742,2596
539773,2723
539804,2593
539835,2731
539866,2730
539897,2591
539928,2963
539959,3202
539990,3299
540021,3299
540052,3299
540083,3299
540114,3299
540145,3299
540176,3299
540207,3299
540238,3299
540269,3299
540300,3299
540331,3299
540362,3299
540393,3299
540424,3299
540455,3299
540486,3299
540517,3299
540548,3299
540579,3299
540610,3299
540641,3299
540672,3299
540703,3299
540734,3299
540765,3299
540796,3299
540827,3299
540858,3299
540889,3299
540920,3299
540951,3299
540982,3299
541013,3299
541044,3299
541075,3299
541106,3299
541137,3299
541168,3299
541199,3299
541230,3297
541261,3292
541292,3172
541323,3120
541354,3178
541385,3215
541416,3299
541447,3299
541478,2204
541509,2224
541540,2417
541571,2728
541602,2685
541633,2881
541664,2746
541695,2929
541726,2875
541757,3016
541788,1823
541818,1794
541848,1795
541878,1795
541908,1800
541938,1789
541968,1781
541998,1783
542028,1785
542058,1781
542088,1788
542118,1781
542148,1787
542178,1785
542208,1786
542238,1787
542268,1787
542298,1788
542328,1788
542358,1788
542388,1789
542418,1786
542448,1788
542478,1785
542508,1788
542538,1787
542568,1789
542598,1788
542628,1790
542658,1789
542688,1790
542718,1789
542748,1789
542778,1788
542808,1790
542838,1787
542868,1790
542898,1787
542928,1790
